window_idx,satellite_name,satellite_index,peak_alt_deg,range_min_km,range_max_km,peak_abs_jy,mean_abs_jy,emission_type
1,,3418,79.78522989270468,563.4621648187554,11910.296746451662,52295420992522.555,12357620306.831486,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3419,79.78522989270468,563.4621648187554,11910.296746451662,52295420992522.555,12357620306.831486,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3415,79.7757168192563,563.9261663069076,11910.283243192966,52446146217979.52,12395073142.547592,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3417,79.76880157502056,563.8360179282871,11910.979637855635,52657683196992.35,12449674177.439169,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3416,79.75580990721555,563.8897245829745,11910.977706084297,52675015125092.16,12453969866.985544,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3408,78.67802984211399,566.1830224939985,12010.209641502988,132790194027697.14,32322168360.31838,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3405,78.65228584785447,566.4612274019107,12008.761233683235,131461802071979.34,31970532477.009846,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3409,78.62568944017242,566.154874740678,12009.38792800177,131965780519269.36,32104770144.0272,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3410,78.62568944017242,566.154874740678,12009.38792800177,131965780519269.36,32104770144.0272,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3406,78.44781808783591,566.9134600931144,12004.546425108474,127644584094809.42,30963280642.29397,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3407,78.44781808783591,566.9134600931144,12004.546425108474,127644584094809.42,30963280642.29397,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2870,76.53340954042179,570.8513127698473,13258.803139611244,1.3486166592026452e+18,2669500509071603.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2872,76.49380716775056,570.7999064698527,13258.912054277815,1.3485413456202632e+18,2673743639949869.5,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2871,76.49224219665341,570.7493766816348,13258.954821017705,1.348454485113841e+18,2672557049420200.5,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2869,76.4485061823668,571.0704170295667,13258.727485220099,1.348241447771096e+18,2676710720484469.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,538,75.78644370011138,572.5896568916545,13259.931154458385,1.397668022434158e+18,1577210516699516.2,literature_parameterized_uemr_template_not_proprietary_waveform
1,,535,75.78509901611287,572.4688230901597,13260.272821606402,1.4009773950501786e+18,1583830701962738.8,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1239,88.1150560109323,556.1310583416958,13262.227157526817,1.3552513746242217e+18,2351663571494704.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1240,88.1150560109323,556.1310583416958,13262.227157526817,1.3552513746242217e+18,2351663571494704.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1241,87.797340056755,556.2127603495687,13262.218455506561,1.3549460946510743e+18,2355221392231580.0,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1242,87.70392635767166,556.3779482435735,13262.11502179634,1.3552129930386276e+18,2357594385088286.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1243,87.3819748494825,556.3807601369224,13262.136397652672,1.354935213564784e+18,2361019406259604.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1244,87.3819748494825,556.3807601369224,13262.136397652672,1.354935213564784e+18,2361019406259604.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1245,87.36117680938683,556.2529146177446,13262.279488445534,1.354908014267511e+18,2361805279386629.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3262,85.78536994366902,557.4540614241917,13192.793638858448,6.278912215217613e+17,502447607739387.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3263,85.78536994366902,557.4540614241917,13192.793638858448,6.278912215217613e+17,502447607739387.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3264,85.76058919581293,557.2114518709105,13192.89989524225,6.273961728460657e+17,501979734172576.4,literature_parameterized_uemr_template_not_proprietary_waveform
