window_idx,i,j,satellite_i,satellite_j,peak_coherence,peak_delay_ns,mean_coherence,p95_coherence
0,6,27,,,0.9692860614827371,-3631.9999999999995,0.6581504253415619,0.7586805189893393
0,6,28,,,1.7976707560460755e-19,-3626.6666666666665,1.4027823655431424e-20,3.853079156536318e-20
0,6,29,,,1.7976707560460755e-19,-3626.6666666666665,1.4027823655431424e-20,3.853079156536318e-20
0,6,30,,,1.8082229633467273e-19,-3626.6666666666665,1.4706826322344084e-20,3.903838540012072e-20
0,6,31,,,1.804607501569768e-19,-3626.6666666666665,1.4595551960361024e-20,3.8895858203466417e-20
0,6,32,,,1.8038639372391394e-19,-3626.6666666666665,1.4523109012497084e-20,3.880707761066093e-20
0,6,33,,,1.8029423474537283e-19,-3626.6666666666665,1.448049204563988e-20,3.8754191858434336e-20
0,6,34,,,1.8029423474537283e-19,-3626.6666666666665,1.448049204563988e-20,3.8754191858434336e-20
0,6,35,,,0.9293244481017352,-4010.666666666666,0.8241213301972642,0.877771444981303
0,6,36,,,0.9293258254569082,-4010.666666666666,0.8241226801021728,0.8777702232127941
0,6,37,,,0.9294207461100195,3093.333333333333,0.8241003067566443,0.8777499652334411
0,6,38,,,0.9295789258916345,-4010.666666666666,0.8243124791814855,0.8778640852472603
0,6,39,,,0.994383453608223,-3600.0,0.9637378704987519,0.9758776630668354
0,6,40,,,0.994383453608223,-3600.0,0.9637378704987519,0.9758776630668354
0,6,41,,,0.9943727030319606,-3600.0,0.9637088225635485,0.9758542341292904
0,6,42,,,0.9943707853601464,-3600.0,0.9637041608722603,0.9758503411965389
0,6,43,,,0.9321726492170097,-3194.6666666666665,0.8286075899862598,0.8658332504083892
0,6,44,,,0.9322003783841906,-3194.6666666666665,0.8286148571263258,0.8658300478467208
0,6,45,,,0.9322728239342992,-3194.6666666666665,0.8286915614062562,0.8658804166635885
0,6,46,,,0.9324022952669326,-3194.6666666666665,0.8288620122462885,0.8660053015244003
0,6,47,,,0.9324022952669326,-3194.6666666666665,0.8288620122462885,0.8660053015244003
0,6,48,,,0.9322725318219938,-3194.6666666666665,0.8287017827875626,0.8658877781585145
0,6,49,,,0.889001638026085,-3194.6666666666665,0.7853055134857113,0.8313650432084312
0,7,8,,,0.995440022974995,3306.6666666666665,0.8992977653289008,0.9253979615801153
0,7,9,,,0.9999999943083012,-3605.333333333333,0.9999999762761309,0.999999986786245
0,7,10,,,0.9999999943083012,-3605.333333333333,0.9999999762761309,0.999999986786245
0,7,11,,,2.2515911118753314e-21,3690.6666666666665,2.1899317997086405e-22,6.042443028173233e-22
0,7,12,,,2.2515911118753314e-21,3690.6666666666665,2.1899317997086405e-22,6.042443028173233e-22
0,7,13,,,2.2495370084343783e-21,3690.6666666666665,2.1934192727100354e-22,6.05521976646908e-22
0,7,14,,,2.2495370084343783e-21,3690.6666666666665,2.1934192727100354e-22,6.05521976646908e-22
0,7,15,,,2.2430916294394016e-21,3690.6666666666665,2.2098689270454888e-22,6.172280251426324e-22
0,7,16,,,1.515248979360155e-20,-3626.6666666666665,1.082937081660487e-21,3.1284513570144104e-21
0,7,17,,,1.5824484215376143e-20,-3626.6666666666665,1.0654622182240935e-21,3.1816975829264295e-21
0,7,18,,,1.5824484215376143e-20,-3626.6666666666665,1.0654622182240935e-21,3.1816975829264295e-21
0,7,19,,,1.4568777427709183e-20,-3626.6666666666665,1.0931296407547924e-21,3.0712934400457523e-21
0,7,20,,,1.648876166032528e-20,-3626.6666666666665,1.0550039632372992e-21,3.2111794048076627e-21
0,7,21,,,1.648876166032528e-20,-3626.6666666666665,1.0550039632372992e-21,3.2111794048076627e-21
0,7,22,,,0.9692396700181394,-3631.9999999999995,0.6587741289026466,0.7592069573880441
0,7,23,,,0.9692728596679474,-3631.9999999999995,0.6582403493246197,0.7587575339774246
0,7,24,,,0.969240788639236,-3631.9999999999995,0.6586775200763065,0.7591365265275518
0,7,25,,,0.9692625088615041,-3631.9999999999995,0.6584567858819893,0.7589455034686167
0,7,26,,,0.9692625088615041,-3631.9999999999995,0.6584567858819893,0.7589455034686167
0,7,27,,,0.9692860614827371,-3631.9999999999995,0.6581504253415619,0.7586805189893393
0,7,28,,,1.7976707560460755e-19,-3626.6666666666665,1.4027823655431424e-20,3.853079156536318e-20
0,7,29,,,1.7976707560460755e-19,-3626.6666666666665,1.4027823655431424e-20,3.853079156536318e-20
0,7,30,,,1.8082229633467273e-19,-3626.6666666666665,1.4706826322344084e-20,3.903838540012072e-20
0,7,31,,,1.804607501569768e-19,-3626.6666666666665,1.4595551960361024e-20,3.8895858203466417e-20
0,7,32,,,1.8038639372391394e-19,-3626.6666666666665,1.4523109012497084e-20,3.880707761066093e-20
0,7,33,,,1.8029423474537283e-19,-3626.6666666666665,1.448049204563988e-20,3.8754191858434336e-20
0,7,34,,,1.8029423474537283e-19,-3626.6666666666665,1.448049204563988e-20,3.8754191858434336e-20
0,7,35,,,0.9293244481017352,-4010.666666666666,0.8241213301972642,0.877771444981303
0,7,36,,,0.9293258254569082,-4010.666666666666,0.8241226801021728,0.8777702232127941
0,7,37,,,0.9294207461100195,3093.333333333333,0.8241003067566443,0.8777499652334411
0,7,38,,,0.9295789258916345,-4010.666666666666,0.8243124791814855,0.8778640852472603
0,7,39,,,0.994383453608223,-3600.0,0.9637378704987519,0.9758776630668354
0,7,40,,,0.994383453608223,-3600.0,0.9637378704987519,0.9758776630668354
0,7,41,,,0.9943727030319606,-3600.0,0.9637088225635485,0.9758542341292904
0,7,42,,,0.9943707853601464,-3600.0,0.9637041608722603,0.9758503411965389
0,7,43,,,0.9321726492170097,-3194.6666666666665,0.8286075899862598,0.8658332504083892
0,7,44,,,0.9322003783841906,-3194.6666666666665,0.8286148571263258,0.8658300478467208
0,7,45,,,0.9322728239342992,-3194.6666666666665,0.8286915614062562,0.8658804166635885
0,7,46,,,0.9324022952669326,-3194.6666666666665,0.8288620122462885,0.8660053015244003
0,7,47,,,0.9324022952669326,-3194.6666666666665,0.8288620122462885,0.8660053015244003
0,7,48,,,0.9322725318219938,-3194.6666666666665,0.8287017827875626,0.8658877781585145
0,7,49,,,0.889001638026085,-3194.6666666666665,0.7853055134857113,0.8313650432084312
0,8,9,,,0.9954394474611532,3306.6666666666665,0.899334728601065,0.9254203847690063
0,8,10,,,0.9954394474611532,3306.6666666666665,0.899334728601065,0.9254203847690063
0,8,11,,,1.3763491336140705e-16,3312.0,4.522938017448902e-18,1.4612608334904517e-17
0,8,12,,,1.3763491336140705e-16,3312.0,4.522938017448902e-18,1.4612608334904517e-17
0,8,13,,,1.3766223079900905e-16,3312.0,4.52382618956068e-18,1.4614582786905863e-17
0,8,14,,,1.3766223079900905e-16,3312.0,4.52382618956068e-18,1.4614582786905863e-17
0,8,15,,,1.3780506906504404e-16,3312.0,4.528518533621833e-18,1.4625978435028397e-17
0,8,16,,,1.1723357639822266e-17,3312.0,4.775792721283838e-19,1.494742611572588e-18
0,8,17,,,1.1687038179528268e-17,3312.0,4.762608890606515e-19,1.4904983196388586e-18
0,8,18,,,1.1687038179528268e-17,3312.0,4.762608890606515e-19,1.4904983196388586e-18
0,8,19,,,1.1775240571910503e-17,3312.0,4.794704275362363e-19,1.500802327073442e-18
0,8,20,,,1.1599191948919075e-17,3312.0,4.730606961551142e-19,1.480221570757562e-18
0,8,21,,,1.1599191948919075e-17,3312.0,4.730606961551142e-19,1.480221570757562e-18
0,8,22,,,0.7387110825985607,-3637.3333333333335,0.44808913792605587,0.534862954959545
0,8,23,,,0.7383902171517122,-3637.3333333333335,0.4476706098481462,0.534468317960478
0,8,24,,,0.7387213432562239,-3637.3333333333335,0.44807318367920157,0.5348536120502669
0,8,25,,,0.738545162097379,-3637.3333333333335,0.4478688838257648,0.5346602696957438
0,8,26,,,0.738545162097379,-3637.3333333333335,0.4478688838257648,0.5346602696957438
0,8,27,,,0.7383153016710311,-3637.3333333333335,0.44758833730022757,0.5343922963462631
0,8,28,,,1.6159054099702221e-18,3312.0,7.454380908912089e-20,2.3138048877771808e-19
0,8,29,,,1.6159054099702221e-18,3312.0,7.454380908912089e-20,2.3138048877771808e-19
0,8,30,,,1.6034765444461618e-18,3312.0,7.393890853933653e-20,2.298225550103519e-19
0,8,31,,,1.606407286124557e-18,3312.0,7.403918643583144e-20,2.301438272085816e-19
0,8,32,,,1.6072166191071792e-18,3312.0,7.40884188959363e-20,2.302540248231143e-19
0,8,33,,,1.6084895354141309e-18,3312.0,7.414402931837464e-20,2.304042492618843e-19
0,8,34,,,1.6084895354141309e-18,3312.0,7.414402931837464e-20,2.304042492618843e-19
0,8,35,,,0.9949477212551386,-4005.333333333333,0.9291279439451188,0.9536126393634133
0,8,36,,,0.9949473594178943,-4005.333333333333,0.9291277567180319,0.9536114266720361
0,8,37,,,0.9949375744328264,-4005.333333333333,0.9291063787121338,0.9535959314396454
0,8,38,,,0.9949963403959001,-4005.333333333333,0.9292564480038831,0.953574659353639
0,8,39,,,0.9853865959432048,-4048.0,0.9238378561799622,0.9333103430943572
0,8,40,,,0.9853865959432048,-4048.0,0.9238378561799622,0.9333103430943572
0,8,41,,,0.9853825417607157,-4048.0,0.9238331234131887,0.9332673245689429
0,8,42,,,0.9853812588872365,-4048.0,0.9238306535361852,0.9332597713904
0,8,43,,,0.9958152855506939,-3194.6666666666665,0.9672630010333657,0.9771102673218468
0,8,44,,,0.9958219304211413,-3194.6666666666665,0.9672847682598538,0.9771205101139373
0,8,45,,,0.9958382676657282,-3194.6666666666665,0.9673286789389266,0.9771499453846894
0,8,46,,,0.9958656407671314,-3194.6666666666665,0.9673964102893028,0.97720142053104
0,8,47,,,0.9958656407671314,-3194.6666666666665,0.9673964102893028,0.97720142053104
0,8,48,,,0.9958389194555683,-3194.6666666666665,0.9673313807832059,0.9771534996514214
0,8,49,,,0.9842250587294684,-3200.0,0.9410242989919894,0.9589399761418322
0,9,10,,,1.0000000000000007,-3504.0,1.0,1.0000000000000002
0,9,11,,,2.252590369293768e-21,3690.6666666666665,2.19116083313944e-22,6.048204203871016e-22
0,9,12,,,2.252590369293768e-21,3690.6666666666665,2.19116083313944e-22,6.048204203871016e-22
0,9,13,,,2.2505775847780402e-21,3690.6666666666665,2.1946418720874406e-22,6.074067544327558e-22
0,9,14,,,2.2505775847780402e-21,3690.6666666666665,2.1946418720874406e-22,6.074067544327558e-22
0,9,15,,,2.244259797669911e-21,3690.6666666666665,2.2110656423419446e-22,6.170292584012688e-22
0,9,16,,,1.513144781193471e-20,-3626.6666666666665,1.0676719830456267e-21,3.1129209075216453e-21
0,9,17,,,1.579454436315815e-20,-3626.6666666666665,1.0505552505571208e-21,3.17360679255384e-21
0,9,18,,,1.579454436315815e-20,-3626.6666666666665,1.0505552505571208e-21,3.17360679255384e-21
0,9,19,,,1.4485517751353017e-20,-3626.6666666666665,1.0803900068410043e-21,3.0561303767527562e-21
0,9,20,,,1.6337769829203735e-20,-3626.6666666666665,1.0435188166847176e-21,3.1928161006754537e-21
0,9,21,,,1.6337769829203735e-20,-3626.6666666666665,1.0435188166847176e-21,3.1928161006754537e-21
0,9,22,,,0.9692822440005884,-3631.9999999999995,0.6586465569625587,0.7591088202826278
0,9,23,,,0.9693146783321586,-3631.9999999999995,0.6581127235937368,0.7586592990410509
0,9,24,,,0.9692832030264604,-3631.9999999999995,0.658549927694401,0.7590383449954303
0,9,25,,,0.9693046057394293,-3631.9999999999995,0.6583291772447115,0.7588472962373621
0,9,26,,,0.9693046057394293,-3631.9999999999995,0.6583291772447115,0.7588472962373621
0,9,27,,,0.9693277361315826,-3631.9999999999995,0.6580227927582952,0.7585822735695704
0,9,28,,,1.7773746320515077e-19,-3626.6666666666665,1.398843524696444e-20,3.8060098938299144e-20
0,9,29,,,1.7773746320515077e-19,-3626.6666666666665,1.398843524696444e-20,3.8060098938299144e-20
0,9,30,,,1.789294371584804e-19,-3626.6666666666665,1.460664312361415e-20,3.876965552055043e-20
0,9,31,,,1.7854429446374945e-19,-3626.6666666666665,1.451234839636422e-20,3.8585221566843927e-20
0,9,32,,,1.7845225891876484e-19,-3626.6666666666665,1.4449563588617545e-20,3.8516828280980545e-20
0,9,33,,,1.7835148833404518e-19,-3626.6666666666665,1.4411680596930584e-20,3.8463959975258977e-20
0,9,34,,,1.7835148833404518e-19,-3626.6666666666665,1.4411680596930584e-20,3.8463959975258977e-20
0,9,35,,,0.9293872497408817,-4010.666666666666,0.8242043344493214,0.8778477635646815
0,9,36,,,0.9293886268219697,-4010.666666666666,0.8242056843909779,0.8778465421419748
0,9,37,,,0.9294441563816694,3093.333333333333,0.8241833162049969,0.8778262896587067
0,9,38,,,0.929641623370489,-4010.666666666666,0.8243954519524886,0.877940379324702
0,9,39,,,0.9943910471254843,-3600.0,0.9637904682475957,0.9759095978713985
0,9,40,,,0.9943910471254843,-3600.0,0.9637904682475957,0.9759095978713985
0,9,41,,,0.9943802996780272,-3600.0,0.9637614388711416,0.9758861829912727
0,9,42,,,0.9943783822206773,-3600.0,0.9637567803542191,0.975882292423786
0,9,43,,,0.9321767382866745,-3194.6666666666665,0.8286203695783252,0.8658542263104576
0,9,44,,,0.9322044691321586,-3194.6666666666665,0.8286276534175103,0.8658510410579795
0,9,45,,,0.9322769129103942,-3194.6666666666665,0.8287043682196803,0.8659014227172517
0,9,46,,,0.9324063689150112,-3194.6666666666665,0.8288748139039382,0.8660263084232165
0,9,47,,,0.9324063689150112,-3194.6666666666665,0.8288748139039382,0.8660263084232165
0,9,48,,,0.9322766264311267,-3194.6666666666665,0.8287145882249806,0.8659087827557757
0,9,49,,,0.8890049604801634,-3194.6666666666665,0.7853145768377985,0.8313766087914771
0,10,11,,,2.252590369293768e-21,3690.6666666666665,2.19116083313944e-22,6.048204203871016e-22
0,10,12,,,2.252590369293768e-21,3690.6666666666665,2.19116083313944e-22,6.048204203871016e-22
0,10,13,,,2.2505775847780402e-21,3690.6666666666665,2.1946418720874406e-22,6.074067544327558e-22
0,10,14,,,2.2505775847780402e-21,3690.6666666666665,2.1946418720874406e-22,6.074067544327558e-22
0,10,15,,,2.244259797669911e-21,3690.6666666666665,2.2110656423419446e-22,6.170292584012688e-22
0,10,16,,,1.513144781193471e-20,-3626.6666666666665,1.0676719830456267e-21,3.1129209075216453e-21
0,10,17,,,1.579454436315815e-20,-3626.6666666666665,1.0505552505571208e-21,3.17360679255384e-21
0,10,18,,,1.579454436315815e-20,-3626.6666666666665,1.0505552505571208e-21,3.17360679255384e-21
0,10,19,,,1.4485517751353017e-20,-3626.6666666666665,1.0803900068410043e-21,3.0561303767527562e-21
0,10,20,,,1.6337769829203735e-20,-3626.6666666666665,1.0435188166847176e-21,3.1928161006754537e-21
0,10,21,,,1.6337769829203735e-20,-3626.6666666666665,1.0435188166847176e-21,3.1928161006754537e-21
0,10,22,,,0.9692822440005884,-3631.9999999999995,0.6586465569625587,0.7591088202826278
0,10,23,,,0.9693146783321586,-3631.9999999999995,0.6581127235937368,0.7586592990410509
0,10,24,,,0.9692832030264604,-3631.9999999999995,0.658549927694401,0.7590383449954303
0,10,25,,,0.9693046057394293,-3631.9999999999995,0.6583291772447115,0.7588472962373621
0,10,26,,,0.9693046057394293,-3631.9999999999995,0.6583291772447115,0.7588472962373621
0,10,27,,,0.9693277361315826,-3631.9999999999995,0.6580227927582952,0.7585822735695704
0,10,28,,,1.7773746320515077e-19,-3626.6666666666665,1.398843524696444e-20,3.8060098938299144e-20
0,10,29,,,1.7773746320515077e-19,-3626.6666666666665,1.398843524696444e-20,3.8060098938299144e-20
0,10,30,,,1.789294371584804e-19,-3626.6666666666665,1.460664312361415e-20,3.876965552055043e-20
0,10,31,,,1.7854429446374945e-19,-3626.6666666666665,1.451234839636422e-20,3.8585221566843927e-20
0,10,32,,,1.7845225891876484e-19,-3626.6666666666665,1.4449563588617545e-20,3.8516828280980545e-20
0,10,33,,,1.7835148833404518e-19,-3626.6666666666665,1.4411680596930584e-20,3.8463959975258977e-20
0,10,34,,,1.7835148833404518e-19,-3626.6666666666665,1.4411680596930584e-20,3.8463959975258977e-20
0,10,35,,,0.9293872497408817,-4010.666666666666,0.8242043344493214,0.8778477635646815
0,10,36,,,0.9293886268219697,-4010.666666666666,0.8242056843909779,0.8778465421419748
0,10,37,,,0.9294441563816694,3093.333333333333,0.8241833162049969,0.8778262896587067
0,10,38,,,0.929641623370489,-4010.666666666666,0.8243954519524886,0.877940379324702
0,10,39,,,0.9943910471254843,-3600.0,0.9637904682475957,0.9759095978713985
0,10,40,,,0.9943910471254843,-3600.0,0.9637904682475957,0.9759095978713985
0,10,41,,,0.9943802996780272,-3600.0,0.9637614388711416,0.9758861829912727
0,10,42,,,0.9943783822206773,-3600.0,0.9637567803542191,0.975882292423786
0,10,43,,,0.9321767382866745,-3194.6666666666665,0.8286203695783252,0.8658542263104576
0,10,44,,,0.9322044691321586,-3194.6666666666665,0.8286276534175103,0.8658510410579795
0,10,45,,,0.9322769129103942,-3194.6666666666665,0.8287043682196803,0.8659014227172517
0,10,46,,,0.9324063689150112,-3194.6666666666665,0.8288748139039382,0.8660263084232165
0,10,47,,,0.9324063689150112,-3194.6666666666665,0.8288748139039382,0.8660263084232165
0,10,48,,,0.9322766264311267,-3194.6666666666665,0.8287145882249806,0.8659087827557757
0,10,49,,,0.8890049604801634,-3194.6666666666665,0.7853145768377985,0.8313766087914771
0,11,12,,,1.0000000000000004,-4095.9999999999995,1.0,1.0000000000000002
0,11,13,,,0.9999999959546413,970.6666666666666,0.9999999788580857,0.9999999913860513
0,11,14,,,0.9999999959546413,970.6666666666666,0.9999999788580857,0.9999999913860513
0,11,15,,,0.9999998477272981,976.0000000000001,0.9999993107606664,0.9999996923351401
0,11,16,,,0.9093009342434829,3637.3333333333335,0.4794819060332207,0.6195824595966712
0,11,17,,,0.9095416326231038,3637.3333333333335,0.47879790733125294,0.6189289964675992
0,11,18,,,0.9095416326231038,3637.3333333333335,0.47879790733125294,0.6189289964675992
0,11,19,,,0.9089702489775331,3637.3333333333335,0.48047847065880694,0.6205675508612984
0,11,20,,,0.9100850464283722,3637.3333333333335,0.47707011709698993,0.6173642043401548
0,11,21,,,0.9100850464283722,3637.3333333333335,0.47707011709698993,0.6173642043401548
0,11,22,,,3.216168323896432e-21,3631.9999999999995,3.849991940300879e-22,9.313358649520158e-22
0,11,23,,,2.9991866234235702e-21,3669.333333333333,3.9383777529169627e-22,8.669134955277932e-22
0,11,24,,,3.0201514470504507e-21,3631.9999999999995,3.8826367105746144e-22,9.073164887668608e-22
0,11,25,,,2.9652920535148127e-21,3669.333333333333,3.91119436664967e-22,8.789179885439626e-22
0,11,26,,,2.9652920535148127e-21,3669.333333333333,3.91119436664967e-22,8.789179885439626e-22
0,11,27,,,3.0047275852926244e-21,3669.333333333333,3.960043905971833e-22,8.587209036145861e-22
0,11,28,,,0.10363211668794013,-3680.0,0.008099562735279495,0.017765921537181702
0,11,29,,,0.10363211668794013,-3680.0,0.008099562735279495,0.017765921537181702
0,11,30,,,0.1032163863886682,-3680.0,0.008082813480624397,0.017695821925896717
0,11,31,,,0.10348189578714041,-3680.0,0.008088681623644282,0.017733082328042587
0,11,32,,,0.1034807419205236,-3680.0,0.008088274086247571,0.01773084953646596
0,11,33,,,0.10350575061515728,-3680.0,0.008089258340166057,0.017735394448785042
0,11,34,,,0.10350575061515728,-3680.0,0.008089258340166057,0.017735394448785042
0,11,35,,,0.0005400047509369713,-2880.0,2.8658326122703535e-05,7.51584992474693e-05
0,11,36,,,0.0005399645892246887,-2880.0,2.8654284178707608e-05,7.514791449368338e-05
0,11,37,,,0.0005418881780770231,-2880.0,2.8778979218897846e-05,7.547742087610486e-05
0,11,38,,,0.0005265863264375604,-2880.0,2.7752199092461475e-05,7.276079945439155e-05
0,11,39,,,2.700051286345491e-20,-4037.333333333333,3.440913026699825e-21,1.0024925287078909e-20
0,11,40,,,2.700051286345491e-20,-4037.333333333333,3.440913026699825e-21,1.0024925287078909e-20
0,11,41,,,2.7076175885452175e-20,-4037.333333333333,3.449740221539068e-21,1.0052733496131562e-20
0,11,42,,,2.7074758785191984e-20,-4037.333333333333,3.449110257689662e-21,1.0050894820721028e-20
0,11,43,,,7.53808212519639e-21,-4026.6666666666665,9.932512054685743e-22,3.128317157658545e-21
0,11,44,,,7.559218272857137e-21,-4026.6666666666665,9.954113297469663e-22,3.137688995467706e-21
0,11,45,,,7.594145337918033e-21,-4026.6666666666665,9.988176608860408e-22,3.154702947446045e-21
0,11,46,,,7.632741252080835e-21,-4026.6666666666665,1.002804921881487e-21,3.1619196606649084e-21
0,11,47,,,7.632741252080835e-21,-4026.6666666666665,1.002804921881487e-21,3.1619196606649084e-21
0,11,48,,,7.586361311464124e-21,-4026.6666666666665,9.979535488980547e-22,3.1523342890620587e-21
0,11,49,,,5.817867895588045e-21,3701.333333333333,8.250681384732481e-22,2.7682842346463014e-21
